0;0;0;21;0;0;0;21;17;0;17;22;17;17;20;17;0;18;27;0;0;0;17;0;0;0;17;19;25;0;0;0;30;0;0;0;0;0;20;0;0;27;25;0;0;0;0;0;25;25;0;0;0;25;25;25;29;0;28;0;0;29;26;0;false;0;H Strickert vs. Hausius, DDR, 1985;Source: http://www.wtharvey.com/m8n3.html
0;0;0;0;21;0;0;18;0;0;0;0;29;0;17;17;0;0;0;0;0;0;0;27;17;0;0;0;0;0;0;19;22;17;0;0;0;0;0;0;0;0;0;0;0;0;30;25;0;0;0;0;0;25;25;26;0;0;0;0;0;0;0;0;false;0;John Nunn vs. Miroslaw Sarwinski, Naleczow, 1987;Source: http://www.wtharvey.com/m8n3.html
0;22;0;0;0;21;0;18;0;0;0;0;0;17;17;0;0;0;0;17;0;27;0;17;0;0;0;25;0;0;27;30;19;0;25;0;0;0;0;0;0;0;0;0;0;0;0;25;21;0;0;0;0;25;25;0;0;0;0;0;0;29;26;0;false;0;Mark Hebden vs. Jean Pichon, Cappelle la Grande, 1990;Source: http://www.wtharvey.com/m8n3.html
0;19;0;0;21;0;0;0;0;0;0;0;22;0;18;0;0;0;0;17;0;0;17;0;0;0;0;28;0;0;25;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;29;0;20;0;0;0;27;0;0;0;0;0;0;0;0;26;0;false;0;Alexey Aleksandrov vs. Dimitri Reinderman, Sas Van Gent, 1992;Source: http://www.wtharvey.com/m8n3.html
0;0;20;22;0;18;0;21;21;0;0;0;0;0;17;17;17;0;0;20;0;25;19;0;0;17;0;30;0;0;0;0;0;0;0;25;0;0;0;0;0;28;0;0;0;0;0;0;25;25;0;0;0;25;25;25;0;0;29;0;29;0;26;0;false;0;Michael Adams vs. Sherhard, London, 1993;Source: http://www.wtharvey.com/m8n3.html
0;0;0;0;0;0;0;0;0;0;18;0;0;21;0;0;17;17;0;0;0;0;0;0;0;0;17;0;29;0;27;17;0;0;0;0;0;0;17;19;0;0;0;0;0;0;0;0;25;21;0;0;0;0;28;0;0;0;0;29;0;0;0;26;false;0;Michael Adams vs. Jeroen Piket, Wijk aan Zee, 1993;Source: http://www.wtharvey.com/m8n3.html
21;0;0;0;21;0;0;0;17;17;17;0;0;0;0;17;0;0;20;22;0;0;27;18;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;25;0;28;0;0;0;30;0;0;0;0;0;0;0;25;25;0;0;0;0;29;0;26;0;false;0;Michal Krasenkow vs. Oleg Nikolenko, Lubniewice, 1994;Source: http://www.wtharvey.com/m8n3.html
21;19;0;22;0;0;0;0;17;0;0;0;17;17;0;0;0;17;0;0;0;18;0;0;0;0;17;20;0;17;0;0;0;0;0;0;0;30;0;0;0;25;27;25;0;0;25;0;25;0;0;0;25;25;0;0;29;0;0;0;26;0;0;0;false;0;Ketevan Arakhamia-Grant vs. Rodriguez Lopez, Sevilla, 1994;Source: http://www.wtharvey.com/m8n3.html
0;0;0;0;21;18;0;0;17;0;0;0;0;0;17;0;0;17;0;0;25;0;0;27;0;0;0;0;0;0;0;29;19;25;0;0;0;0;0;25;0;0;0;0;0;25;30;0;20;0;0;0;0;0;0;26;22;0;0;0;0;0;0;0;false;0;Ivanchuk vs Dorfman, Cap d'Agde, 1998;Source: http://www.wtharvey.com/m8n3.html
21;19;20;22;21;0;18;0;17;17;17;0;0;0;17;0;0;0;0;0;17;29;0;17;0;0;0;0;17;0;0;30;0;0;0;25;0;0;0;0;28;0;25;28;0;0;0;0;25;0;25;0;0;0;25;25;29;0;0;0;0;0;26;0;false;0;Manfred Herzog vs. Udo Helscher, Wiesbaden, 1998;Source: http://www.wtharvey.com/m8n3.html
21;0;0;0;0;0;0;0;0;0;0;20;20;0;18;17;22;0;0;0;0;17;0;27;0;17;19;25;17;0;19;17;0;0;17;0;0;0;0;30;0;0;25;0;0;0;0;0;0;25;28;0;0;0;25;0;0;0;28;0;0;29;26;0;false;0;Magnus Carlsen vs. Hans Harestad, Copenhagen, 2003;Source: http://www.wtharvey.com/m8n3.html
0;0;0;29;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;22;17;17;18;17;17;0;0;28;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;false;0;Levon Aronian vs. Dragan Solak, Internet, 2003;Source: http://www.wtharvey.com/m8n3.html
0;0;0;0;0;0;0;0;17;0;0;0;22;0;0;18;0;17;0;0;17;0;17;0;21;0;0;20;30;0;0;0;0;0;0;25;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;29;0;26;false;0;Varuzhan Akobian vs. Blas Lugo, Minneapolis, 2005;Source: http://www.wtharvey.com/m8n3.html
0;0;0;0;0;0;0;18;0;17;0;22;0;21;19;17;17;0;0;0;0;29;29;30;0;0;0;0;17;0;0;0;0;0;0;0;25;0;0;25;0;0;0;0;0;0;0;0;25;25;21;0;27;0;25;0;0;0;0;0;0;0;0;26;false;0;Dmitry Andreikin vs. Alexsej Lanin, St. Petersburg, 2007;Source: http://www.wtharvey.com/m8n3.html
21;0;20;0;0;21;18;0;0;17;0;0;0;17;17;17;17;0;0;17;0;0;0;0;0;0;0;27;19;30;0;0;0;0;28;0;29;0;0;0;0;0;0;0;0;0;0;0;25;22;25;0;0;0;25;25;0;0;0;0;0;29;26;0;false;0;Cristian Faig vs. Vinicius Marques, Isla Margarita, 1998;Source: http://www.wtharvey.com/m8n3.html
21;0;20;22;0;0;0;21;17;17;17;0;19;30;0;0;0;0;18;17;0;27;0;0;0;0;0;0;0;0;27;0;0;0;0;20;25;0;0;0;0;0;0;0;0;0;0;0;25;0;0;19;0;25;25;25;0;29;0;0;0;29;26;0;false;0;Joseph Blackburne vs. NN, England, 1886;Source: http://www.wtharvey.com/m8n3a.html
21;18;0;22;0;0;0;21;17;17;0;30;20;17;0;17;0;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;25;0;25;25;0;0;0;25;28;25;0;0;29;0;0;0;26;0;false;0;Joseph Blackburne vs. Forsyth, Edinburgh, 1894;Source: http://www.wtharvey.com/m8n3a.html
21;0;20;0;18;20;0;21;17;17;0;0;19;17;17;17;0;0;17;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;25;0;0;0;0;0;0;0;0;0;0;0;25;0;25;28;0;25;25;25;0;0;0;29;26;0;0;29;false;0;Distl vs. Filip Rozsypal, Prague, 1900;Source: http://www.wtharvey.com/m8n3a.html
21;0;0;0;18;21;0;0;0;0;0;0;0;0;30;17;0;25;20;0;0;17;0;0;17;28;0;0;0;29;0;0;0;0;0;17;22;0;0;28;0;0;0;0;19;0;0;0;0;25;0;0;0;0;25;25;0;0;0;0;29;0;26;0;false;0;David Bronstein vs. Grigory Lowenfische, USSR, 1946;Source: http://www.wtharvey.com/m8n3a.html
